%time,field.header.seq,field.header.stamp,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1372688464424429463,17019,1372688464422278751,0.0423917967599,-0.0279646902316,-0.0625873340385,0.99674657626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0265459824638,0.0068674185006,0.0286283214584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541512,0.918216,9.778608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688464526088752,17020,1372688464519346827,0.0413421783981,-0.0291867145548,-0.0613573328166,0.996832101052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207867501905,-0.0273331099242,0.0284547152495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439488,0.886824,9.73152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688464621084885,17021,1372688464617547335,0.0405760893615,-0.0291995921212,-0.0597936496295,0.996958215903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0152046151334,-0.000453039002143,0.0333405779888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408096,0.82404,9.747216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688464723167501,17022,1372688464715317125,0.0399464729342,-0.0268996874317,-0.058155448364,0.997145240144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141577869543,0.0452713443777,0.0302035440656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43164,0.800496,9.778608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688464815171205,17023,1372688464813427965,0.0394141610536,-0.0245624306974,-0.0566244547663,0.997314835962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0124117532572,0.0463156103416,0.0281082903624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439488,0.800496,9.786456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688464918829065,17024,1372688464910393778,0.0393418647919,-0.0218378152471,-0.055560747505,0.997440890899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00438346664069,0.0585376543795,0.0207704317221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298224,0.792648,9.755064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465011138240,17025,1372688465008356935,0.0393033757953,-0.0174408626072,-0.0548429029412,0.997568702877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00578104986216,0.0955361412537,0.0116996262006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258984,0.761256,9.73152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465112855833,17026,1372688465106340896,0.0397324442199,-0.0124321075663,-0.05421002311,0.997661289703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00329437229953,0.0993701995334,0.00803684193957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266832,0.761256,9.778608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465214837666,17027,1372688465204311323,0.0400261932583,-0.00909395587139,-0.0536610015017,0.997715240305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022492538422,0.0665568167296,0.00786046062074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219744,0.800496,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465307233243,17028,1372688465302309584,0.0404977314747,-0.0092050133608,-0.0537242508996,0.997691789251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010622955364,-0.00151061637362,-0.00260142023511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227592,0.74556,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465410696459,17029,1372688465400316688,0.0406158133897,-0.0119780939822,-0.0545553327329,0.997612448117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00521390064992,-0.0542132640152,-0.0144758455641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15696,0.776952,9.778608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465504127516,17030,1372688465498353311,0.0408972322042,-0.0142513921788,-0.0556343254146,0.997511471641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087038442011,-0.0496729957438,-0.0221519090815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164808,0.769104,9.739368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465596489997,17031,1372688465594323857,0.0413009934444,-0.0155772678711,-0.0565023962925,0.997426215757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092284565593,-0.0262877174313,-0.0167423757036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227592,0.800496,9.778608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465698710144,17032,1372688465692338457,0.0414129743567,-0.0164585154673,-0.057232370055,0.997365799815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00364111525829,-0.0200030068819,-0.0158702329214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219744,0.769104,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465791754156,17033,1372688465790404478,0.0409066453747,-0.0172979777946,-0.0581890235445,0.997317133046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00875164487977,-0.0179086846487,-0.0186595796769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243288,0.74556,9.857088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465884252291,17034,1372688465888374559,0.0400729140464,-0.016701969742,-0.0588566433036,0.997321964716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186985358064,0.0107162020929,-0.0155194673349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204048,0.74556,9.755064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688465988949557,17035,1372688465986314685,0.0394696721514,-0.0159917179407,-0.0601471265457,0.997280669173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138109955488,0.0131540050046,-0.0284363318197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282528,0.74556,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688466091955410,17036,1372688466084286451,0.0385117327468,-0.0152094994472,-0.0610975828384,0.997272582065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0193979394114,0.013328645809,-0.0195340762914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266832,0.690624,9.762912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688466187406362,17037,1372688466181354482,0.0380003655707,-0.0134829983198,-0.0616664944954,0.997282018503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0131150760166,0.0358481587993,-0.0144725943881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15696,0.674928,9.786456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688466280096848,17038,1372688466279353698,0.0373709066433,-0.00932948725395,-0.0623315284446,0.997311965518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0166035772119,0.0766848561,-0.0158703222437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149112,0.698472,9.786456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688466381861374,17039,1372688466378010998,0.036568685795,-0.00528474446023,-0.0632004251703,0.997316654305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0228874467942,0.0861133002476,-0.0225059904366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007848,0.66708,9.794304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688466475226244,17040,1372688466475318372,0.0354701119712,-0.000175001728019,-0.0640094692768,0.997318719555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0270772759719,0.0965800450918,-0.0197102406619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007848,0.619992,9.794304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688466579229807,17041,1372688466573327552,0.0344043388823,0.00405557845897,-0.0648628017847,0.997292690585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0281228023603,0.0878546755928,-0.0221527581029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.094176,0.619992,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688466671996965,17042,1372688466671352046,0.0332428364625,0.00810430019346,-0.0656957518958,0.997252877822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0274232153749,0.0766835394122,-0.0195369176953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15696,0.619992,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688466776286691,17043,1372688466770279764,0.0325283304793,0.0117263528428,-0.0664441232423,0.997190843746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197461603351,0.0752919636281,-0.0190161352692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.306072,0.557208,9.762912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688466880259567,17044,1372688466868851350,0.0317680396639,0.0156598606087,-0.0680489555424,0.997053107949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186997899678,0.0731957599727,-0.0341955744271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.345312,0.525816,9.786456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688466973412302,17045,1372688466966286068,0.0310578912022,0.0173114269553,-0.0700655110324,0.996908494324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0166032524042,0.0333976396075,-0.0451955207013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.306072,0.541512,9.778608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688467066734082,17046,1372688467064275698,0.0303290309203,0.0164858766517,-0.0729996807139,0.996734374029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0127648953722,-0.0207024985053,-0.0636896002516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.368856,0.51012,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688467169631446,17047,1372688467162252668,0.0295199139578,0.0127171914173,-0.0767953028582,0.996528639419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00892223830762,-0.0762054278926,-0.0722468198043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27468,0.54936,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688467262182851,17048,1372688467259323413,0.0286124170569,0.00804057378729,-0.0802922402818,0.996328176312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0106671813204,-0.104996485703,-0.0731229438486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.298224,0.541512,9.794304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688467365798651,17049,1372688467357562320,0.0275625695237,0.00379272708545,-0.0839880833225,0.996078270942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0127629431651,-0.0859720792783,-0.0696314028931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.219744,0.502272,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688467459068945,17050,1372688467455352155,0.0267289572355,0.000887418916127,-0.0869488446842,0.995853741139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012064056337,-0.0657259582311,-0.0616085397778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.172656,0.502272,9.833544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688467561305786,17051,1372688467554389044,0.0256969879654,-0.00155834987261,-0.0904770076043,0.995565742405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0157282480885,-0.0519363818807,-0.0678904789167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.149112,0.502272,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688467653944813,17052,1372688467652264427,0.024533371448,-0.00230780392271,-0.0935929461549,0.995305555172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207937888679,-0.0186026124812,-0.060557009465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.094176,0.408096,9.84924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688467758758857,17053,1372688467751222401,0.0232892256076,-0.00186077535566,-0.0961405342517,0.99509353689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026726835589,0.00513343365849,-0.05427443591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.094176,0.400248,9.84924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688467850887004,17054,1372688467847317118,0.0220183542165,0.000152710866227,-0.0982948841346,0.994913707067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0316103398774,0.0393408911847,-0.0476461454189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11772,0.423792,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688467953767516,17055,1372688467946295987,0.0210461583643,0.0039260560988,-0.10020713748,0.994736233833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0260242403526,0.0700584613334,-0.0385729023834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.188352,0.415944,9.833544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688468047390780,17056,1372688468044291421,0.0203417191038,0.00789567427539,-0.101730009207,0.994572711278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0232327242116,0.0826155776167,-0.0343808859422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109872,0.376704,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688468150815637,17057,1372688468142338232,0.0199537999513,0.00990891364677,-0.103204295202,0.994410645935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0110164807,0.0377613574635,-0.0291474755593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164808,0.345312,9.833544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688468243357181,17058,1372688468240308892,0.0190438240588,0.00815711580289,-0.104657177469,0.994292547207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138073346948,-0.0360645946556,-0.0274030676665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15696,0.361008,9.841392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688468346987586,17059,1372688468338321281,0.0179858910292,0.0042843082052,-0.105552088266,0.994241876552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138063470663,-0.0854527908865,-0.0169350178727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15696,0.361008,9.786456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688468439905633,17060,1372688468437263660,0.0169962426404,-0.000136295063664,-0.106078183953,0.994212516542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0103129512693,-0.0877191603773,-0.00768781971793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11772,0.400248,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688468542172433,17061,1372688468534353736,0.0166533692904,-0.00217774588314,-0.105884922036,0.994236544289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029836660283,-0.0458249077841,0.00644607230717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.180504,0.376704,9.762912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688468634223725,17062,1372688468633342138,0.0167335528693,-0.000732693210736,-0.104947048221,0.994336748008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00159035826767,0.0313121746355,0.0211101234805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102024,0.329616,9.817848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688468738396636,17063,1372688468731281348,0.0171283437553,0.00350144217701,-0.103125543495,0.994514696735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00123903040457,0.0822703151324,0.0350692585917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.086328,0.368856,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688468840977810,17064,1372688468829312421,0.0174391441093,0.00676722269684,-0.10107493884,0.994702939419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000890802530819,0.0651617279609,0.0403066117468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070632,0.35316,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688468933471560,17065,1372688468927268856,0.017734849822,0.00758688443659,-0.0993309932051,0.994867462567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00434244522684,0.0194347985108,0.0382206668423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.094176,0.31392,9.817848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688469026882891,17066,1372688469025282599,0.0177110179087,0.00635082279751,-0.0971599322825,0.995090917682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001723074081,-0.0229727894785,0.0431071600921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.141264,0.290376,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688469129919746,17067,1372688469123276206,0.0176348917775,0.00549763688186,-0.0950373413861,0.995302311021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000194470349913,-0.017562216152,0.0469462352402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125568,0.329616,9.84924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688469221738935,17068,1372688469220306290,0.017320753133,0.00426371977147,-0.092733574042,0.995531162973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00403528249478,-0.0238448120295,0.0462496059051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109872,0.306072,9.841392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688469324077356,17069,1372688469318313875,0.0167683358048,0.00318445638919,-0.0907552924792,0.995726950041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00996835127821,-0.0234973041759,0.0441533320064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062784,0.31392,9.841392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688469416037930,17070,1372688469416441413,0.0158252795693,0.00241094932356,-0.0884007107567,0.995956355564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0172976988429,-0.0161633536045,0.0472935727803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109872,0.31392,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688469519098555,17071,1372688469514291481,0.0144438544855,0.000862843252118,-0.086139764311,0.996177981876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0267245204518,-0.0350152060124,0.0500868606907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03924,0.258984,9.919872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688469611279343,17072,1372688469612270608,0.0122827870553,-0.000476000037644,-0.0837699751921,0.996409302356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0399870735972,-0.0290803717823,0.047987673334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023544,0.251136,9.825696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688469712938518,17073,1372688469710268735,0.00999394242564,-0.00149711812525,-0.0820761100569,0.99657483006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0434752957643,-0.0234944605947,0.0350698352372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015696,0.251136,9.825696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688469806186739,17074,1372688469807299314,0.00841004901909,-0.0014424440589,-0.0805046010647,0.996717713115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0343975633559,-0.00150229317033,0.0355903867019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031392,0.251136,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688469909626711,17075,1372688469905298644,0.00706284446088,-0.000261352473283,-0.0795028988907,0.996809579103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0312561779564,0.0225863825858,0.0228520790829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102024,0.219744,9.778608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688470012288004,17076,1372688470003334078,0.0061999388443,0.00210608155413,-0.0787717100261,0.996871176671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207847659871,0.04457419229,0.0153465783867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.086328,0.188352,9.778608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688470104934911,17077,1372688470101294378,0.00603405892139,0.0043061367321,-0.078312687249,0.996901284148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00752272460687,0.0473626822091,0.0109851405869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062784,0.141264,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688470206976550,17078,1372688470199285044,0.00617501481658,0.00517197406108,-0.0782777361431,0.996899050005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00137712297018,0.017342433768,0.0022534732236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070632,0.11772,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688470308701550,17079,1372688470296772214,0.00676510372544,0.0039172154432,-0.0787479260911,0.996863908932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137659524155,-0.023498228959,-0.00820935662766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047088,0.07848,9.841392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688470400340543,17080,1372688470394327435,0.00768007731738,0.00136679218809,-0.0789908627159,0.996844818364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245871549658,-0.0542110858575,-0.00367446796562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07848,0.102024,9.794304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688470492807187,17081,1372688470492910842,0.00894036850627,-0.000542152624214,-0.0792251777697,0.996816506228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277280780518,-0.0357068688766,-0.00332421103266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109872,0.11772,9.802152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688470597211911,17082,1372688470590308132,0.0102845041561,-0.00200485287056,-0.0797796040437,0.99675745511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312189067913,-0.0290777753547,-0.0103081077317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031392,0.149112,9.817848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688470700717293,17083,1372688470688389618,0.0118086124365,-0.00295404199721,-0.0802756328074,0.996698376183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312180674127,-0.0161639313931,-0.00890606638242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015696,0.164808,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688470793094007,17084,1372688470786300197,0.0131011409836,-0.00455699751352,-0.0807555253885,0.996637416013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308701697938,-0.0322239711928,-0.00942949605765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094176,0.211896,9.817848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372688470895627548,17085,1372688470888274665,0.0146372286039,-0.00796425241031,-0.0816845449682,0.996518919708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354082917077,-0.0643332374935,-0.0167614086067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070632,0.251136,9.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
